sample_id	dtype	urls	uri
NA18522	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18522/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18522.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18522/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18522.nucflag.first.bw.md5
NA18534	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18534/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18534.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18534/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18534.nucflag.first.bw.md5
NA18608	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18608/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18608.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18608/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18608.nucflag.first.bw.md5
NA18612	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.first.bw.md5
NA18612	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.first.bw.md5
NA18620	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18620/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18620.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18620/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18620.nucflag.first.bw.md5
NA18747	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18747/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18747.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18747/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18747.nucflag.first.bw.md5
NA18879	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18879/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18879.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18879/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18879.nucflag.first.bw.md5
NA18952	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18952/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18952.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18952/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18952.nucflag.first.bw.md5
NA18971	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18971/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18971.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18971/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18971.nucflag.first.bw.md5
NA18974	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18974/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18974.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18974/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18974.nucflag.first.bw.md5
NA18983	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18983/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18983.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18983/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18983.nucflag.first.bw.md5
NA18989	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18989/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18989.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18989/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18989.nucflag.first.bw.md5
NA19043	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19043/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19043.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19043/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19043.nucflag.first.bw.md5
NA19239	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19239/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19239.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19239/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19239.nucflag.first.bw.md5
NA19317	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19317/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19317.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19317/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19317.nucflag.first.bw.md5
NA19331	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19331/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19331.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19331/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19331.nucflag.first.bw.md5
NA19347	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19347/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19347.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19347/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19347.nucflag.first.bw.md5
NA19384	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19384/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19384.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19384/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19384.nucflag.first.bw.md5
NA19443	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19443/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19443.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19443/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19443.nucflag.first.bw.md5
NA19650	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19650/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19650.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19650/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19650.nucflag.first.bw.md5
NA19682	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19682/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19682.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19682/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19682.nucflag.first.bw.md5
NA19700	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19700/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19700.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19700/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19700.nucflag.first.bw.md5
NA19705	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19705/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19705.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19705/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19705.nucflag.first.bw.md5
NA20346	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20346/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20346.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20346/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20346.nucflag.first.bw.md5
NA20509	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20509/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20509.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20509/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20509.nucflag.first.bw.md5
NA20752	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20752/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20752.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20752/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20752.nucflag.first.bw.md5
NA20805	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20805/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20805.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20805/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20805.nucflag.first.bw.md5
NA20809	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20809/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20809.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20809/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20809.nucflag.first.bw.md5
NA20850	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20850/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20850.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20850/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20850.nucflag.first.bw.md5
NA20870	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20870/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20870.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20870/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20870.nucflag.first.bw.md5
NA20905	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20905/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20905.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20905/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20905.nucflag.first.bw.md5
NA21093	bw_first_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA21093/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA21093.nucflag.first.bw.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA21093/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA21093.nucflag.first.bw.md5
200080	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200080/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200080.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200080/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200080.nucflag.second.bw
200084	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200084/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200084.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200084/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200084.nucflag.second.bw
200085	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200085/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200085.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200085/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200085.nucflag.second.bw
HG00096	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00096/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00096.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00096/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00096.nucflag.second.bw
HG00126	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00126/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00126.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00126/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00126.nucflag.second.bw
HG00140	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00140/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00140.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00140/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00140.nucflag.second.bw
HG002	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG002/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG002.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG002/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG002.nucflag.second.bw
HG00280	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00280/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00280.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00280/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00280.nucflag.second.bw
HG00290	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00290/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00290.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00290/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00290.nucflag.second.bw
HG003	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG003/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG003.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG003/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG003.nucflag.second.bw
HG00321	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00321/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00321.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00321/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00321.nucflag.second.bw
HG00329	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00329/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00329.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00329/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00329.nucflag.second.bw
HG00358	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00358/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00358.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00358/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00358.nucflag.second.bw
HG005	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG005/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG005.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG005/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG005.nucflag.second.bw
HG00512	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00512/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00512.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00512/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00512.nucflag.second.bw
HG00609	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00609/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00609.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00609/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00609.nucflag.second.bw
HG00621	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00621/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00621.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00621/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00621.nucflag.second.bw
HG00642	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00642/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00642.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00642/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00642.nucflag.second.bw
HG00658	bw_second	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00658/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00658.nucflag.second.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00658/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00658.nucflag.second.bw
